,material_id,cif
415,415,"# generated using pymatgen
data_C
_symmetry_space_group_name_H-M   'P 1'
_cell_length_a   2.42975486
_cell_length_b   2.42988000
_cell_length_c   8.50730702
_cell_angle_alpha   90.98664906
_cell_angle_beta   90.40061149
_cell_angle_gamma   119.99639045
_symmetry_Int_Tables_number   1
_chemical_formula_structural   C
_chemical_formula_sum   C6
_cell_volume   43.48614711
_cell_formula_units_Z   6
loop_
 _symmetry_equiv_pos_site_id
 _symmetry_equiv_pos_as_xyz
  1  'x, y, z'
loop_
 _atom_site_type_symbol
 _atom_site_label
 _atom_site_symmetry_multiplicity
 _atom_site_fract_x
 _atom_site_fract_y
 _atom_site_fract_z
 _atom_site_occupancy
  C  C0  1  0.23039370  0.25943661  0.45292547  1
  C  C1  1  0.03398842  0.85039294  0.11936506  1
  C  C2  1  0.56407970  0.92639894  0.45251871  1
  C  C3  1  0.29620947  0.46765477  0.78691136  1
  C  C4  1  0.96329716  0.80189439  0.78748394  1
  C  C5  1  0.70045244  0.18301543  0.11981517  1
"
416,416,"# generated using pymatgen
data_C
_symmetry_space_group_name_H-M   'P 1'
_cell_length_a   2.42701000
_cell_length_b   3.08775000
_cell_length_c   5.66753000
_cell_angle_alpha   90.76431000
_cell_angle_beta   100.13169000
_cell_angle_gamma   94.13603000
_symmetry_Int_Tables_number   1
_chemical_formula_structural   C
_chemical_formula_sum   C6
_cell_volume   41.68661301
_cell_formula_units_Z   6
loop_
 _symmetry_equiv_pos_site_id
 _symmetry_equiv_pos_as_xyz
  1  'x, y, z'
loop_
 _atom_site_type_symbol
 _atom_site_label
 _atom_site_symmetry_multiplicity
 _atom_site_fract_x
 _atom_site_fract_y
 _atom_site_fract_z
 _atom_site_occupancy
  C  C0  1  0.14914508  0.91406119  0.59422523  1
  C  C1  1  0.26054769  0.14079152  0.81487607  1
  C  C2  1  0.92720599  0.47417466  0.14819546  1
  C  C3  1  0.59388344  0.80744948  0.48154816  1
  C  C4  1  0.81580338  0.24744434  0.92754462  1
  C  C5  1  0.48246763  0.58078638  0.26087253  1
"
417,417,"# generated using pymatgen
data_C
_symmetry_space_group_name_H-M   'P 1'
_cell_length_a   2.86610000
_cell_length_b   3.64388427
_cell_length_c   4.80506000
_cell_angle_alpha   105.08301276
_cell_angle_beta   107.15306000
_cell_angle_gamma   101.50855217
_symmetry_Int_Tables_number   1
_chemical_formula_structural   C
_chemical_formula_sum   C6
_cell_volume   44.17442294
_cell_formula_units_Z   6
loop_
 _symmetry_equiv_pos_site_id
 _symmetry_equiv_pos_as_xyz
  1  'x, y, z'
loop_
 _atom_site_type_symbol
 _atom_site_label
 _atom_site_symmetry_multiplicity
 _atom_site_fract_x
 _atom_site_fract_y
 _atom_site_fract_z
 _atom_site_occupancy
  C  C0  1  0.86153631  0.97372760  0.88773478  1
  C  C1  1  0.85870659  0.59218665  0.88735114  1
  C  C2  1  0.36410881  0.53518905  0.38840479  1
  C  C3  1  0.55498373  0.93897145  0.57868543  1
  C  C4  1  0.05200496  0.37743485  0.07800431  1
  C  C5  1  0.55668538  0.32044389  0.57911656  1
"
418,418,"# generated using pymatgen
data_C
_symmetry_space_group_name_H-M   'P 1'
_cell_length_a   2.42901338
_cell_length_b   2.42987000
_cell_length_c   8.46997575
_cell_angle_alpha   93.23141407
_cell_angle_beta   94.92055926
_cell_angle_gamma   119.98261958
_symmetry_Int_Tables_number   1
_chemical_formula_structural   C
_chemical_formula_sum   C6
_cell_volume   42.85563162
_cell_formula_units_Z   6
loop_
 _symmetry_equiv_pos_site_id
 _symmetry_equiv_pos_as_xyz
  1  'x, y, z'
loop_
 _atom_site_type_symbol
 _atom_site_label
 _atom_site_symmetry_multiplicity
 _atom_site_fract_x
 _atom_site_fract_y
 _atom_site_fract_z
 _atom_site_occupancy
  C  C0  1  0.54600518  0.52280204  0.49347405  1
  C  C1  1  0.71012085  0.68184724  0.81836853  1
  C  C2  1  0.87942728  0.18891484  0.49312286  1
  C  C3  1  0.20655144  0.51151400  0.14992280  1
  C  C4  1  0.37704878  0.01505213  0.81835560  1
  C  C5  1  0.87274097  0.84495415  0.14945606  1
"
419,419,"# generated using pymatgen
data_C
_symmetry_space_group_name_H-M   'P 1'
_cell_length_a   2.60550000
_cell_length_b   3.67513000
_cell_length_c   4.60503000
_cell_angle_alpha   113.05782000
_cell_angle_beta   103.66882000
_cell_angle_gamma   91.31045000
_symmetry_Int_Tables_number   1
_chemical_formula_structural   C
_chemical_formula_sum   C6
_cell_volume   39.09386879
_cell_formula_units_Z   6
loop_
 _symmetry_equiv_pos_site_id
 _symmetry_equiv_pos_as_xyz
  1  'x, y, z'
loop_
 _atom_site_type_symbol
 _atom_site_label
 _atom_site_symmetry_multiplicity
 _atom_site_fract_x
 _atom_site_fract_y
 _atom_site_fract_z
 _atom_site_occupancy
  C  C0  1  0.71139148  0.16057108  0.94081807  1
  C  C1  1  0.70792609  0.53572896  0.94133229  1
  C  C2  1  0.41741326  0.07203057  0.38686868  1
  C  C3  1  0.53468989  0.49987767  0.61874500  1
  C  C4  1  0.53080674  0.87431388  0.61865688  1
  C  C5  1  0.82739293  0.96539854  0.17422008  1
"
420,420,"# generated using pymatgen
data_C
_symmetry_space_group_name_H-M   'P 1'
_cell_length_a   2.46674000
_cell_length_b   3.34360000
_cell_length_c   5.21327164
_cell_angle_alpha   87.85160703
_cell_angle_beta   89.56790552
_cell_angle_gamma   69.40509000
_symmetry_Int_Tables_number   1
_chemical_formula_structural   C
_chemical_formula_sum   C6
_cell_volume   40.22098776
_cell_formula_units_Z   6
loop_
 _symmetry_equiv_pos_site_id
 _symmetry_equiv_pos_as_xyz
  1  'x, y, z'
loop_
 _atom_site_type_symbol
 _atom_site_label
 _atom_site_symmetry_multiplicity
 _atom_site_fract_x
 _atom_site_fract_y
 _atom_site_fract_z
 _atom_site_occupancy
  C  C0  1  0.44976919  0.67836220  0.76355668  1
  C  C1  1  0.25735785  0.06464704  0.55883992  1
  C  C2  1  0.03391329  0.50640809  0.63900815  1
  C  C3  1  0.40963633  0.75563959  0.03778465  1
  C  C4  1  0.84176102  0.89220723  0.43447512  1
  C  C5  1  0.88283401  0.80995745  0.16083117  1
"
421,421,"# generated using pymatgen
data_C
_symmetry_space_group_name_H-M   'P 1'
_cell_length_a   2.42909000
_cell_length_b   2.42911063
_cell_length_c   8.43476000
_cell_angle_alpha   83.24429764
_cell_angle_beta   87.21701000
_cell_angle_gamma   60.00816251
_symmetry_Int_Tables_number   1
_chemical_formula_structural   C
_chemical_formula_sum   C6
_cell_volume   42.80290067
_cell_formula_units_Z   6
loop_
 _symmetry_equiv_pos_site_id
 _symmetry_equiv_pos_as_xyz
  1  'x, y, z'
loop_
 _atom_site_type_symbol
 _atom_site_label
 _atom_site_symmetry_multiplicity
 _atom_site_fract_x
 _atom_site_fract_y
 _atom_site_fract_z
 _atom_site_occupancy
  C  C0  1  0.18040809  0.12439524  0.81268083  1
  C  C1  1  0.21645191  0.31147111  0.47998319  1
  C  C2  1  0.88406111  0.97803173  0.47946833  1
  C  C3  1  0.51408065  0.45760280  0.81265585  1
  C  C4  1  0.11524632  0.02552805  0.14490969  1
  C  C5  1  0.78240823  0.69163365  0.14526021  1
"
422,422,"# generated using pymatgen
data_C
_symmetry_space_group_name_H-M   'P 1'
_cell_length_a   2.46917000
_cell_length_b   3.23160000
_cell_length_c   5.18896000
_cell_angle_alpha   89.96974000
_cell_angle_beta   89.99895000
_cell_angle_gamma   112.41225000
_symmetry_Int_Tables_number   1
_chemical_formula_structural   C
_chemical_formula_sum   C6
_cell_volume   38.27710628
_cell_formula_units_Z   6
loop_
 _symmetry_equiv_pos_site_id
 _symmetry_equiv_pos_as_xyz
  1  'x, y, z'
loop_
 _atom_site_type_symbol
 _atom_site_label
 _atom_site_symmetry_multiplicity
 _atom_site_fract_x
 _atom_site_fract_y
 _atom_site_fract_z
 _atom_site_occupancy
  C  C0  1  0.90038040  0.61421943  0.18007577  1
  C  C1  1  0.22126258  0.25412820  0.55099060  1
  C  C2  1  0.40089615  0.61441758  0.77099716  1
  C  C3  1  0.40094684  0.61496639  0.33284087  1
  C  C4  1  0.58341441  0.97671402  0.55095098  1
  C  C5  1  0.90036982  0.61377307  0.92371882  1
"
423,423,"# generated using pymatgen
data_C
_symmetry_space_group_name_H-M   'P 1'
_cell_length_a   3.16913000
_cell_length_b   3.63489000
_cell_length_c   4.32513380
_cell_angle_alpha   97.36498864
_cell_angle_beta   101.37511623
_cell_angle_gamma   113.72587000
_symmetry_Int_Tables_number   1
_chemical_formula_structural   C
_chemical_formula_sum   C6
_cell_volume   43.50407591
_cell_formula_units_Z   6
loop_
 _symmetry_equiv_pos_site_id
 _symmetry_equiv_pos_as_xyz
  1  'x, y, z'
loop_
 _atom_site_type_symbol
 _atom_site_label
 _atom_site_symmetry_multiplicity
 _atom_site_fract_x
 _atom_site_fract_y
 _atom_site_fract_z
 _atom_site_occupancy
  C  C0  1  0.78819404  0.09788628  0.53967569  1
  C  C1  1  0.09426689  0.75185637  0.84984044  1
  C  C2  1  0.78691635  0.71480604  0.53873977  1
  C  C3  1  0.09279499  0.36857723  0.84891986  1
  C  C4  1  0.59615419  0.31212863  0.35042325  1
  C  C5  1  0.28501803  0.15447445  0.03812308  1
"
424,424,"# generated using pymatgen
data_C
_symmetry_space_group_name_H-M   'P 1'
_cell_length_a   2.42737000
_cell_length_b   3.04427735
_cell_length_c   6.04555000
_cell_angle_alpha   97.11350272
_cell_angle_beta   98.87548000
_cell_angle_gamma   95.28168302
_symmetry_Int_Tables_number   1
_chemical_formula_structural   C
_chemical_formula_sum   C6
_cell_volume   43.51701932
_cell_formula_units_Z   6
loop_
 _symmetry_equiv_pos_site_id
 _symmetry_equiv_pos_as_xyz
  1  'x, y, z'
loop_
 _atom_site_type_symbol
 _atom_site_label
 _atom_site_symmetry_multiplicity
 _atom_site_fract_x
 _atom_site_fract_y
 _atom_site_fract_z
 _atom_site_occupancy
  C  C0  1  0.70999171  0.36604773  0.07070391  1
  C  C1  1  0.15385115  0.25687157  0.95846600  1
  C  C2  1  0.48719855  0.92350055  0.62513743  1
  C  C3  1  0.04331694  0.03276231  0.73734614  1
  C  C4  1  0.37664840  0.69919493  0.40407068  1
  C  C5  1  0.82054705  0.59003252  0.29184614  1
"
425,425,"# generated using pymatgen
data_C
_symmetry_space_group_name_H-M   'P 1'
_cell_length_a   3.51005000
_cell_length_b   3.62938000
_cell_length_c   3.86951000
_cell_angle_alpha   108.78164000
_cell_angle_beta   98.52568000
_cell_angle_gamma   99.29663000
_symmetry_Int_Tables_number   1
_chemical_formula_structural   C
_chemical_formula_sum   C6
_cell_volume   44.98660208
_cell_formula_units_Z   6
loop_
 _symmetry_equiv_pos_site_id
 _symmetry_equiv_pos_as_xyz
  1  'x, y, z'
loop_
 _atom_site_type_symbol
 _atom_site_label
 _atom_site_symmetry_multiplicity
 _atom_site_fract_x
 _atom_site_fract_y
 _atom_site_fract_z
 _atom_site_occupancy
  C  C0  1  0.99597839  0.98583450  0.93287544  1
  C  C1  1  0.49620379  0.04628803  0.43324612  1
  C  C2  1  0.99705375  0.60542672  0.93354510  1
  C  C3  1  0.30321402  0.63966136  0.24010307  1
  C  C4  1  0.30383487  0.25881708  0.24036748  1
  C  C5  1  0.80370618  0.19886882  0.74046218  1
"
426,426,"# generated using pymatgen
data_C
_symmetry_space_group_name_H-M   'P 1'
_cell_length_a   2.47971000
_cell_length_b   2.56504000
_cell_length_c   5.72981000
_cell_angle_alpha   91.07543000
_cell_angle_beta   102.42897000
_cell_angle_gamma   90.04221000
_symmetry_Int_Tables_number   1
_chemical_formula_structural   C
_chemical_formula_sum   C6
_cell_volume   35.58394356
_cell_formula_units_Z   6
loop_
 _symmetry_equiv_pos_site_id
 _symmetry_equiv_pos_as_xyz
  1  'x, y, z'
loop_
 _atom_site_type_symbol
 _atom_site_label
 _atom_site_symmetry_multiplicity
 _atom_site_fract_x
 _atom_site_fract_y
 _atom_site_fract_z
 _atom_site_occupancy
  C  C0  1  0.26769673  0.79405610  0.44656479  1
  C  C1  1  0.34745203  0.30217286  0.60723675  1
  C  C2  1  0.92376341  0.30896527  0.76129397  1
  C  C3  1  0.69489932  0.79488537  0.30175146  1
  C  C4  1  0.57423765  0.81734962  0.06675022  1
  C  C5  1  0.00216696  0.81766868  0.92185871  1
"
427,427,"# generated using pymatgen
data_C
_symmetry_space_group_name_H-M   'P 1'
_cell_length_a   2.74048000
_cell_length_b   3.62107070
_cell_length_c   4.80762000
_cell_angle_alpha   67.91657782
_cell_angle_beta   87.67411000
_cell_angle_gamma   89.53406006
_symmetry_Int_Tables_number   1
_chemical_formula_structural   C
_chemical_formula_sum   C6
_cell_volume   44.17055166
_cell_formula_units_Z   6
loop_
 _symmetry_equiv_pos_site_id
 _symmetry_equiv_pos_as_xyz
  1  'x, y, z'
loop_
 _atom_site_type_symbol
 _atom_site_label
 _atom_site_symmetry_multiplicity
 _atom_site_fract_x
 _atom_site_fract_y
 _atom_site_fract_z
 _atom_site_occupancy
  C  C0  1  0.18194582  0.44786209  0.99422277  1
  C  C1  1  0.18225143  0.82958613  0.99410978  1
  C  C2  1  0.18186858  0.88783468  0.49499201  1
  C  C3  1  0.18183402  0.10159476  0.68614873  1
  C  C4  1  0.18185157  0.48327046  0.68610172  1
  C  C5  1  0.18208868  0.04310027  0.18542511  1
"
428,428,"# generated using pymatgen
data_C
_symmetry_space_group_name_H-M   'P 1'
_cell_length_a   2.45665000
_cell_length_b   2.53100000
_cell_length_c   6.36630756
_cell_angle_alpha   83.67975750
_cell_angle_beta   89.12089726
_cell_angle_gamma   87.88461000
_symmetry_Int_Tables_number   1
_chemical_formula_structural   C
_chemical_formula_sum   C6
_cell_volume   39.31437133
_cell_formula_units_Z   6
loop_
 _symmetry_equiv_pos_site_id
 _symmetry_equiv_pos_as_xyz
  1  'x, y, z'
loop_
 _atom_site_type_symbol
 _atom_site_label
 _atom_site_symmetry_multiplicity
 _atom_site_fract_x
 _atom_site_fract_y
 _atom_site_fract_z
 _atom_site_occupancy
  C  C0  1  0.17413452  0.75874711  0.68923585  1
  C  C1  1  0.17994280  0.03897288  0.25645061  1
  C  C2  1  0.17769267  0.13471954  0.02477230  1
  C  C3  1  0.17390725  0.66265611  0.92069024  1
  C  C4  1  0.67582062  0.82708008  0.58273944  1
  C  C5  1  0.67768704  0.97026518  0.36232726  1
"
429,429,"# generated using pymatgen
data_C
_symmetry_space_group_name_H-M   'P 1'
_cell_length_a   2.73760000
_cell_length_b   3.62040000
_cell_length_c   4.80750000
_cell_angle_alpha   67.91074000
_cell_angle_beta   88.09878000
_cell_angle_gamma   87.97623000
_symmetry_Int_Tables_number   1
_chemical_formula_structural   C
_chemical_formula_sum   C6
_cell_volume   44.11298974
_cell_formula_units_Z   6
loop_
 _symmetry_equiv_pos_site_id
 _symmetry_equiv_pos_as_xyz
  1  'x, y, z'
loop_
 _atom_site_type_symbol
 _atom_site_label
 _atom_site_symmetry_multiplicity
 _atom_site_fract_x
 _atom_site_fract_y
 _atom_site_fract_z
 _atom_site_occupancy
  C  C0  1  0.72690699  0.98324138  0.70562475  1
  C  C1  1  0.72668766  0.63767777  0.39717073  1
  C  C2  1  0.72687964  0.04209233  0.20630396  1
  C  C3  1  0.72696244  0.19734008  0.89668898  1
  C  C4  1  0.72675205  0.25588380  0.39752206  1
  C  C5  1  0.72727312  0.60177384  0.70547163  1
"
430,430,"# generated using pymatgen
data_C
_symmetry_space_group_name_H-M   'P 1'
_cell_length_a   2.66467000
_cell_length_b   3.64160801
_cell_length_c   4.81356000
_cell_angle_alpha   67.82969172
_cell_angle_beta   87.35490000
_cell_angle_gamma   82.54921204
_symmetry_Int_Tables_number   1
_chemical_formula_structural   C
_chemical_formula_sum   C6
_cell_volume   42.89044939
_cell_formula_units_Z   6
loop_
 _symmetry_equiv_pos_site_id
 _symmetry_equiv_pos_as_xyz
  1  'x, y, z'
loop_
 _atom_site_type_symbol
 _atom_site_label
 _atom_site_symmetry_multiplicity
 _atom_site_fract_x
 _atom_site_fract_y
 _atom_site_fract_z
 _atom_site_occupancy
  C  C0  1  0.25168768  0.09826331  0.32176103  1
  C  C1  1  0.25320469  0.13467066  0.01459471  1
  C  C2  1  0.25234614  0.53831598  0.82316363  1
  C  C3  1  0.25431688  0.48160851  0.32123105  1
  C  C4  1  0.25285310  0.69472138  0.51325676  1
  C  C5  1  0.25138091  0.75137486  0.01499341  1
"
431,431,"# generated using pymatgen
data_C
_symmetry_space_group_name_H-M   'P 1'
_cell_length_a   2.42962048
_cell_length_b   2.42974000
_cell_length_c   8.44949368
_cell_angle_alpha   91.11394558
_cell_angle_beta   96.31943768
_cell_angle_gamma   119.99102066
_symmetry_Int_Tables_number   1
_chemical_formula_structural   C
_chemical_formula_sum   C6
_cell_volume   42.77805894
_cell_formula_units_Z   6
loop_
 _symmetry_equiv_pos_site_id
 _symmetry_equiv_pos_as_xyz
  1  'x, y, z'
loop_
 _atom_site_type_symbol
 _atom_site_label
 _atom_site_symmetry_multiplicity
 _atom_site_fract_x
 _atom_site_fract_y
 _atom_site_fract_z
 _atom_site_occupancy
  C  C0  1  0.22832091  0.07459735  0.62457074  1
  C  C1  1  0.86840162  0.87880059  0.96129677  1
  C  C2  1  0.03868512  0.95446644  0.29364885  1
  C  C3  1  0.89490495  0.40793115  0.62463640  1
  C  C4  1  0.37190937  0.62118750  0.29367283  1
  C  C5  1  0.53441143  0.21191938  0.96070812  1
"
432,432,"# generated using pymatgen
data_C
_symmetry_space_group_name_H-M   'P 1'
_cell_length_a   3.04128653
_cell_length_b   3.42289000
_cell_length_c   4.81657851
_cell_angle_alpha   103.07949462
_cell_angle_beta   101.49099719
_cell_angle_gamma   111.50991617
_symmetry_Int_Tables_number   1
_chemical_formula_structural   C
_chemical_formula_sum   C6
_cell_volume   43.17910392
_cell_formula_units_Z   6
loop_
 _symmetry_equiv_pos_site_id
 _symmetry_equiv_pos_as_xyz
  1  'x, y, z'
loop_
 _atom_site_type_symbol
 _atom_site_label
 _atom_site_symmetry_multiplicity
 _atom_site_fract_x
 _atom_site_fract_y
 _atom_site_fract_z
 _atom_site_occupancy
  C  C0  1  0.98009290  0.88754980  0.78269331  1
  C  C1  1  0.42343349  0.32594455  0.28282890  1
  C  C2  1  0.01742298  0.91944419  0.08915914  1
  C  C3  1  0.57395670  0.48121577  0.58898062  1
  C  C4  1  0.36273761  0.26741197  0.78269172  1
  C  C5  1  0.63450200  0.53972570  0.08905120  1
"
433,433,"# generated using pymatgen
data_C
_symmetry_space_group_name_H-M   'P 1'
_cell_length_a   2.43096000
_cell_length_b   4.05001686
_cell_length_c   4.53214000
_cell_angle_alpha   83.44086330
_cell_angle_beta   78.52585000
_cell_angle_gamma   85.78431871
_symmetry_Int_Tables_number   1
_chemical_formula_structural   C
_chemical_formula_sum   C6
_cell_volume   43.38371623
_cell_formula_units_Z   6
loop_
 _symmetry_equiv_pos_site_id
 _symmetry_equiv_pos_as_xyz
  1  'x, y, z'
loop_
 _atom_site_type_symbol
 _atom_site_label
 _atom_site_symmetry_multiplicity
 _atom_site_fract_x
 _atom_site_fract_y
 _atom_site_fract_z
 _atom_site_occupancy
  C  C0  1  0.37075025  0.31333734  0.64356943  1
  C  C1  1  0.03740746  0.98004842  0.31025032  1
  C  C2  1  0.70407625  0.64668817  0.97692319  1
  C  C3  1  0.92640227  0.20162979  0.53208271  1
  C  C4  1  0.25973348  0.53499004  0.86540984  1
  C  C5  1  0.59305948  0.86834087  0.19876360  1
"
434,434,"# generated using pymatgen
data_C
_symmetry_space_group_name_H-M   'P 1'
_cell_length_a   2.47927000
_cell_length_b   2.55081644
_cell_length_c   5.73663234
_cell_angle_alpha   89.90849970
_cell_angle_beta   102.47936434
_cell_angle_gamma   89.95076694
_symmetry_Int_Tables_number   1
_chemical_formula_structural   C
_chemical_formula_sum   C6
_cell_volume   35.42218327
_cell_formula_units_Z   6
loop_
 _symmetry_equiv_pos_site_id
 _symmetry_equiv_pos_as_xyz
  1  'x, y, z'
loop_
 _atom_site_type_symbol
 _atom_site_label
 _atom_site_symmetry_multiplicity
 _atom_site_fract_x
 _atom_site_fract_y
 _atom_site_fract_z
 _atom_site_occupancy
  C  C0  1  0.62789008  0.97107127  0.53730787  1
  C  C1  1  0.74460269  0.97301648  0.77429058  1
  C  C2  1  0.31666490  0.97235650  0.91755513  1
  C  C3  1  0.05555348  0.97168377  0.39329222  1
  C  C4  1  0.39756637  0.47290414  0.07832239  1
  C  C5  1  0.97504137  0.47116064  0.23280471  1
"
435,435,"# generated using pymatgen
data_C
_symmetry_space_group_name_H-M   'P 1'
_cell_length_a   3.38231000
_cell_length_b   3.63123295
_cell_length_c   4.02818000
_cell_angle_alpha   97.76401733
_cell_angle_beta   99.16427000
_cell_angle_gamma   112.23910947
_symmetry_Int_Tables_number   1
_chemical_formula_structural   C
_chemical_formula_sum   C6
_cell_volume   44.16380062
_cell_formula_units_Z   6
loop_
 _symmetry_equiv_pos_site_id
 _symmetry_equiv_pos_as_xyz
  1  'x, y, z'
loop_
 _atom_site_type_symbol
 _atom_site_label
 _atom_site_symmetry_multiplicity
 _atom_site_fract_x
 _atom_site_fract_y
 _atom_site_fract_z
 _atom_site_occupancy
  C  C0  1  0.72536739  0.38841055  0.56127582  1
  C  C1  1  0.72570889  0.77077206  0.56182535  1
  C  C2  1  0.02926930  0.04136970  0.86996529  1
  C  C3  1  0.53459346  0.98468283  0.36997554  1
  C  C4  1  0.22072582  0.82766013  0.06181329  1
  C  C5  1  0.03121762  0.42432772  0.87029601  1
"
436,436,"# generated using pymatgen
data_C
_symmetry_space_group_name_H-M   'P 1'
_cell_length_a   3.29141000
_cell_length_b   3.32714000
_cell_length_c   4.57737326
_cell_angle_alpha   73.15544451
_cell_angle_beta   73.70755386
_cell_angle_gamma   66.92295000
_symmetry_Int_Tables_number   1
_chemical_formula_structural   C
_chemical_formula_sum   C6
_cell_volume   43.33620047
_cell_formula_units_Z   6
loop_
 _symmetry_equiv_pos_site_id
 _symmetry_equiv_pos_as_xyz
  1  'x, y, z'
loop_
 _atom_site_type_symbol
 _atom_site_label
 _atom_site_symmetry_multiplicity
 _atom_site_fract_x
 _atom_site_fract_y
 _atom_site_fract_z
 _atom_site_occupancy
  C  C0  1  0.18393594  0.74632156  0.62919928  1
  C  C1  1  0.79868111  0.13027251  0.62822296  1
  C  C2  1  0.14581629  0.47596737  0.93454487  1
  C  C3  1  0.74233422  0.68902231  0.12650217  1
  C  C4  1  0.58677630  0.53282697  0.43676627  1
  C  C5  1  0.52980524  0.09152739  0.93528204  1
"
