,material_id,cif
1042,1042,"# generated using pymatgen
data_C
_symmetry_space_group_name_H-M   'P 1'
_cell_length_a   2.45613000
_cell_length_b   3.29319459
_cell_length_c   11.82023907
_cell_angle_alpha   83.49276780
_cell_angle_beta   85.05517965
_cell_angle_gamma   77.11781416
_symmetry_Int_Tables_number   1
_chemical_formula_structural   C
_chemical_formula_sum   C14
_cell_volume   92.41790300
_cell_formula_units_Z   14
loop_
 _symmetry_equiv_pos_site_id
 _symmetry_equiv_pos_as_xyz
  1  'x, y, z'
loop_
 _atom_site_type_symbol
 _atom_site_label
 _atom_site_symmetry_multiplicity
 _atom_site_fract_x
 _atom_site_fract_y
 _atom_site_fract_z
 _atom_site_occupancy
  C  C0  1  0.89043150  0.59293375  0.32122726  1
  C  C1  1  0.60004353  0.33054164  0.58914156  1
  C  C2  1  0.35828256  0.05315929  0.43471272  1
  C  C3  1  0.71518533  0.98133670  0.23502116  1
  C  C4  1  0.12784256  0.98596819  0.74755364  1
  C  C5  1  0.92915589  0.78159857  0.43655272  1
  C  C6  1  0.20800898  0.26148554  0.06236786  1
  C  C7  1  0.69540870  0.38195982  0.00769363  1
  C  C8  1  0.46295589  0.32135402  0.32299830  1
  C  C9  1  0.66773145  0.62494498  0.90500477  1
  C  C10  1  0.10746697  0.39461588  0.52230648  1
  C  C11  1  0.61534168  0.10639582  0.69301032  1
  C  C12  1  0.15370878  0.74883109  0.85116438  1
  C  C13  1  0.22341277  0.04435610  0.16772980  1
"
1043,1043,"# generated using pymatgen
data_C
_symmetry_space_group_name_H-M   'P 1'
_cell_length_a   2.52488000
_cell_length_b   4.69238519
_cell_length_c   7.54789800
_cell_angle_alpha   77.29479389
_cell_angle_beta   85.12586901
_cell_angle_gamma   74.70180714
_symmetry_Int_Tables_number   1
_chemical_formula_structural   C
_chemical_formula_sum   C14
_cell_volume   84.11006192
_cell_formula_units_Z   14
loop_
 _symmetry_equiv_pos_site_id
 _symmetry_equiv_pos_as_xyz
  1  'x, y, z'
loop_
 _atom_site_type_symbol
 _atom_site_label
 _atom_site_symmetry_multiplicity
 _atom_site_fract_x
 _atom_site_fract_y
 _atom_site_fract_z
 _atom_site_occupancy
  C  C0  1  0.31592776  0.64694525  0.18356886  1
  C  C1  1  0.39542802  0.15365803  0.18407023  1
  C  C2  1  0.68996830  0.96187971  0.54025464  1
  C  C3  1  0.39214310  0.30229812  0.98709339  1
  C  C4  1  0.96178589  0.23286984  0.88116933  1
  C  C5  1  0.28840231  0.81991980  0.47130781  1
  C  C6  1  0.88079234  0.48825890  0.70969425  1
  C  C7  1  0.71172774  0.82659980  0.74018134  1
  C  C8  1  0.33813849  0.87321331  0.27046634  1
  C  C9  1  0.51745007  0.28127428  0.47319715  1
  C  C10  1  0.15193680  0.89342385  0.84327836  1
  C  C11  1  0.25704842  0.63817652  0.00524501  1
  C  C12  1  0.39798964  0.35877330  0.29231496  1
  C  C13  1  0.40806987  0.49954813  0.58851853  1
"
1044,1044,"# generated using pymatgen
data_C
_symmetry_space_group_name_H-M   'P 1'
_cell_length_a   2.43661000
_cell_length_b   5.30135000
_cell_length_c   6.86606000
_cell_angle_alpha   104.24991000
_cell_angle_beta   95.91071000
_cell_angle_gamma   96.33975000
_symmetry_Int_Tables_number   1
_chemical_formula_structural   C
_chemical_formula_sum   C14
_cell_volume   84.65301421
_cell_formula_units_Z   14
loop_
 _symmetry_equiv_pos_site_id
 _symmetry_equiv_pos_as_xyz
  1  'x, y, z'
loop_
 _atom_site_type_symbol
 _atom_site_label
 _atom_site_symmetry_multiplicity
 _atom_site_fract_x
 _atom_site_fract_y
 _atom_site_fract_z
 _atom_site_occupancy
  C  C0  1  0.52401352  0.90407722  0.78422799  1
  C  C1  1  0.42320715  0.31634547  0.51487362  1
  C  C2  1  0.50097318  0.37059955  0.73361930  1
  C  C3  1  0.05101652  0.42672980  0.83567246  1
  C  C4  1  0.88077223  0.89855150  0.32575669  1
  C  C5  1  0.32084855  0.53335320  0.41338992  1
  C  C6  1  0.60339899  0.95842597  0.00270031  1
  C  C7  1  0.13669101  0.56322896  0.05457744  1
  C  C8  1  0.70068269  0.74179084  0.10349480  1
  C  C9  1  0.88391382  0.71234790  0.46244386  1
  C  C10  1  0.45268312  0.07756230  0.35057271  1
  C  C11  1  0.13922346  0.37714100  0.19111817  1
  C  C12  1  0.97173815  0.84692334  0.68187642  1
  C  C13  1  0.56816022  0.19799735  0.16631781  1
"
1045,1045,"# generated using pymatgen
data_C
_symmetry_space_group_name_H-M   'P 1'
_cell_length_a   3.24570000
_cell_length_b   4.04428000
_cell_length_c   7.37546589
_cell_angle_alpha   90.42557492
_cell_angle_beta   93.51202860
_cell_angle_gamma   106.95058000
_symmetry_Int_Tables_number   1
_chemical_formula_structural   C
_chemical_formula_sum   C14
_cell_volume   92.40191005
_cell_formula_units_Z   14
loop_
 _symmetry_equiv_pos_site_id
 _symmetry_equiv_pos_as_xyz
  1  'x, y, z'
loop_
 _atom_site_type_symbol
 _atom_site_label
 _atom_site_symmetry_multiplicity
 _atom_site_fract_x
 _atom_site_fract_y
 _atom_site_fract_z
 _atom_site_occupancy
  C  C0  1  0.26832313  0.85797641  0.95172829  1
  C  C1  1  0.75540047  0.35708404  0.78758538  1
  C  C2  1  0.58485481  0.16989483  0.61445613  1
  C  C3  1  0.59965075  0.19514306  0.94843996  1
  C  C4  1  0.83260504  0.94663607  0.52979318  1
  C  C5  1  0.08596912  0.67007169  0.79118662  1
  C  C6  1  0.78230530  0.38278189  0.10901774  1
  C  C7  1  0.28306963  0.88307844  0.28562123  1
  C  C8  1  0.11176184  0.69599671  0.11255542  1
  C  C9  1  0.19129767  0.84018483  0.61849144  1
  C  C10  1  0.67598940  0.21255502  0.28163497  1
  C  C11  1  0.03507637  0.10614984  0.37031856  1
  C  C12  1  0.45257290  0.35279594  0.43836469  1
  C  C13  1  0.41511379  0.70008894  0.46173149  1
"
1046,1046,"# generated using pymatgen
data_C
_symmetry_space_group_name_H-M   'P 1'
_cell_length_a   3.94803000
_cell_length_b   4.02387000
_cell_length_c   6.70537000
_cell_angle_alpha   99.84850000
_cell_angle_beta   98.95448000
_cell_angle_gamma   96.88275000
_symmetry_Int_Tables_number   1
_chemical_formula_structural   C
_chemical_formula_sum   C14
_cell_volume   102.49434843
_cell_formula_units_Z   14
loop_
 _symmetry_equiv_pos_site_id
 _symmetry_equiv_pos_as_xyz
  1  'x, y, z'
loop_
 _atom_site_type_symbol
 _atom_site_label
 _atom_site_symmetry_multiplicity
 _atom_site_fract_x
 _atom_site_fract_y
 _atom_site_fract_z
 _atom_site_occupancy
  C  C0  1  0.14463013  0.99225335  0.70967907  1
  C  C1  1  0.65589849  0.71403026  0.07123771  1
  C  C2  1  0.80348410  0.99216794  0.70926520  1
  C  C3  1  0.57818288  0.72787634  0.57769728  1
  C  C4  1  0.72660805  0.00924844  0.21555478  1
  C  C5  1  0.23676090  0.72763919  0.57716670  1
  C  C6  1  0.08493797  0.18760162  0.30552702  1
  C  C7  1  0.45704111  0.18849828  0.30448610  1
  C  C8  1  0.01685368  0.46603039  0.44566623  1
  C  C9  1  0.29669639  0.53217855  0.98150236  1
  C  C10  1  0.66764543  0.46518020  0.44617123  1
  C  C11  1  0.36620458  0.25546518  0.84135066  1
  C  C12  1  0.71567591  0.25691781  0.84084837  1
  C  C13  1  0.92527228  0.53203426  0.98245169  1
"
1047,1047,"# generated using pymatgen
data_C
_symmetry_space_group_name_H-M   'P 1'
_cell_length_a   2.46675000
_cell_length_b   5.73055045
_cell_length_c   6.44611484
_cell_angle_alpha   81.50375165
_cell_angle_beta   78.98851849
_cell_angle_gamma   77.59177785
_symmetry_Int_Tables_number   1
_chemical_formula_structural   C
_chemical_formula_sum   C14
_cell_volume   86.81152761
_cell_formula_units_Z   14
loop_
 _symmetry_equiv_pos_site_id
 _symmetry_equiv_pos_as_xyz
  1  'x, y, z'
loop_
 _atom_site_type_symbol
 _atom_site_label
 _atom_site_symmetry_multiplicity
 _atom_site_fract_x
 _atom_site_fract_y
 _atom_site_fract_z
 _atom_site_occupancy
  C  C0  1  0.12252878  0.61581270  0.72681173  1
  C  C1  1  0.69036234  0.07638765  0.12636682  1
  C  C2  1  0.17699113  0.97980543  0.25027712  1
  C  C3  1  0.97968857  0.68856862  0.94287631  1
  C  C4  1  0.29692321  0.71428655  0.28106433  1
  C  C5  1  0.79909895  0.60096664  0.39015875  1
  C  C6  1  0.53439442  0.34640723  0.17105366  1
  C  C7  1  0.96012810  0.35500020  0.31155894  1
  C  C8  1  0.67876806  0.60823280  0.62268895  1
  C  C9  1  0.84495131  0.98707243  0.90823123  1
  C  C10  1  0.00848779  0.11805914  0.45073297  1
  C  C11  1  0.45824663  0.60791614  0.06515747  1
  C  C12  1  0.37301764  0.05084411  0.78889178  1
  C  C13  1  0.46068239  0.08747275  0.57731233  1
"
1048,1048,"# generated using pymatgen
data_C
_symmetry_space_group_name_H-M   'P 1'
_cell_length_a   2.45142000
_cell_length_b   5.64198000
_cell_length_c   5.86653228
_cell_angle_alpha   92.79975232
_cell_angle_beta   93.48783698
_cell_angle_gamma   94.11753000
_symmetry_Int_Tables_number   1
_chemical_formula_structural   C
_chemical_formula_sum   C14
_cell_volume   80.66439279
_cell_formula_units_Z   14
loop_
 _symmetry_equiv_pos_site_id
 _symmetry_equiv_pos_as_xyz
  1  'x, y, z'
loop_
 _atom_site_type_symbol
 _atom_site_label
 _atom_site_symmetry_multiplicity
 _atom_site_fract_x
 _atom_site_fract_y
 _atom_site_fract_z
 _atom_site_occupancy
  C  C0  1  0.07850908  0.97904436  0.53699529  1
  C  C1  1  0.96402741  0.31456100  0.19617953  1
  C  C2  1  0.18841083  0.95081639  0.98451599  1
  C  C3  1  0.56558705  0.48500629  0.87662589  1
  C  C4  1  0.58538912  0.14312673  0.54529061  1
  C  C5  1  0.73781224  0.11173811  0.99724587  1
  C  C6  1  0.06367089  0.75269293  0.37899996  1
  C  C7  1  0.06940519  0.51651912  0.03466889  1
  C  C8  1  0.63387963  0.24732583  0.78513362  1
  C  C9  1  0.11351454  0.83119632  0.74842351  1
  C  C10  1  0.58188010  0.67603274  0.71317490  1
  C  C11  1  0.10991605  0.75598505  0.13813902  1
  C  C12  1  0.55147023  0.60919157  0.45725700  1
  C  C13  1  0.50849472  0.33966465  0.35512951  1
"
1049,1049,"# generated using pymatgen
data_C
_symmetry_space_group_name_H-M   'P 1'
_cell_length_a   2.43741000
_cell_length_b   4.19971456
_cell_length_c   9.68405037
_cell_angle_alpha   94.29789952
_cell_angle_beta   97.17127351
_cell_angle_gamma   90.09823519
_symmetry_Int_Tables_number   1
_chemical_formula_structural   C
_chemical_formula_sum   C14
_cell_volume   98.07189016
_cell_formula_units_Z   14
loop_
 _symmetry_equiv_pos_site_id
 _symmetry_equiv_pos_as_xyz
  1  'x, y, z'
loop_
 _atom_site_type_symbol
 _atom_site_label
 _atom_site_symmetry_multiplicity
 _atom_site_fract_x
 _atom_site_fract_y
 _atom_site_fract_z
 _atom_site_occupancy
  C  C0  1  0.77298481  0.73281282  0.96743854  1
  C  C1  1  0.63391097  0.45374244  0.68360927  1
  C  C2  1  0.85245685  0.76360973  0.13265642  1
  C  C3  1  0.24229027  0.57063465  0.90559951  1
  C  C4  1  0.05257403  0.08572541  0.52225317  1
  C  C5  1  0.75167797  0.06551194  0.92621691  1
  C  C6  1  0.46489470  0.74981994  0.34958383  1
  C  C7  1  0.16670034  0.53264134  0.74980181  1
  C  C8  1  0.57686442  0.21873425  0.57041861  1
  C  C9  1  0.99685709  0.84317690  0.41188173  1
  C  C10  1  0.38569786  0.62538752  0.19929565  1
  C  C11  1  0.24720722  0.22045514  0.91572769  1
  C  C12  1  0.87135452  0.11491567  0.17376847  1
  C  C13  1  0.37879285  0.27313414  0.18845689  1
"
1050,1050,"# generated using pymatgen
data_C
_symmetry_space_group_name_H-M   'P 1'
_cell_length_a   2.64623000
_cell_length_b   4.66053939
_cell_length_c   7.64244403
_cell_angle_alpha   92.55278222
_cell_angle_beta   95.83270390
_cell_angle_gamma   105.94673076
_symmetry_Int_Tables_number   1
_chemical_formula_structural   C
_chemical_formula_sum   C14
_cell_volume   89.89785595
_cell_formula_units_Z   14
loop_
 _symmetry_equiv_pos_site_id
 _symmetry_equiv_pos_as_xyz
  1  'x, y, z'
loop_
 _atom_site_type_symbol
 _atom_site_label
 _atom_site_symmetry_multiplicity
 _atom_site_fract_x
 _atom_site_fract_y
 _atom_site_fract_z
 _atom_site_occupancy
  C  C0  1  0.23325782  0.24418425  0.63421936  1
  C  C1  1  0.93777885  0.05166398  0.34619547  1
  C  C2  1  0.99927852  0.27165924  0.06812926  1
  C  C3  1  0.22539290  0.30698775  0.44490636  1
  C  C4  1  0.44149553  0.54924572  0.35367626  1
  C  C5  1  0.33418256  0.53200558  0.16168694  1
  C  C6  1  0.96974525  0.71882154  0.77627481  1
  C  C7  1  0.99358205  0.89620818  0.61862523  1
  C  C8  1  0.78125051  0.18501983  0.89584846  1
  C  C9  1  0.77742960  0.80990132  0.44602658  1
  C  C10  1  0.80479056  0.36233195  0.73877383  1
  C  C11  1  0.83840327  0.02976037  0.16778287  1
  C  C12  1  0.54929088  0.77413832  0.06985516  1
  C  C13  1  0.54122032  0.83673178  0.88108531  1
"
1051,1051,"# generated using pymatgen
data_C
_symmetry_space_group_name_H-M   'P 1'
_cell_length_a   2.43077000
_cell_length_b   5.63354516
_cell_length_c   6.62523000
_cell_angle_alpha   104.15200703
_cell_angle_beta   92.77112000
_cell_angle_gamma   92.82645222
_symmetry_Int_Tables_number   1
_chemical_formula_structural   C
_chemical_formula_sum   C14
_cell_volume   87.69338821
_cell_formula_units_Z   14
loop_
 _symmetry_equiv_pos_site_id
 _symmetry_equiv_pos_as_xyz
  1  'x, y, z'
loop_
 _atom_site_type_symbol
 _atom_site_label
 _atom_site_symmetry_multiplicity
 _atom_site_fract_x
 _atom_site_fract_y
 _atom_site_fract_z
 _atom_site_occupancy
  C  C0  1  0.19217502  0.91994491  0.61822584  1
  C  C1  1  0.26512651  0.65731468  0.64000879  1
  C  C2  1  0.59638662  0.88684703  0.28367448  1
  C  C3  1  0.07992218  0.86294644  0.17642097  1
  C  C4  1  0.80684297  0.64116211  0.78275436  1
  C  C5  1  0.74096267  0.38310689  0.77993701  1
  C  C6  1  0.71321004  0.33510258  0.14552474  1
  C  C7  1  0.23262914  0.39648270  0.47906934  1
  C  C8  1  0.68871352  0.22117814  0.91799224  1
  C  C9  1  0.16609919  0.05079343  0.85914618  1
  C  C10  1  0.72567727  0.27479353  0.55202425  1
  C  C11  1  0.02722223  0.84485279  0.95668301  1
  C  C12  1  0.67732966  0.99280472  0.51211233  1
  C  C13  1  0.22238028  0.36811775  0.25108316  1
"
1052,1052,"# generated using pymatgen
data_C
_symmetry_space_group_name_H-M   'P 1'
_cell_length_a   3.32739000
_cell_length_b   3.40761000
_cell_length_c   8.44835944
_cell_angle_alpha   83.25657771
_cell_angle_beta   83.29455734
_cell_angle_gamma   78.16282000
_symmetry_Int_Tables_number   1
_chemical_formula_structural   C
_chemical_formula_sum   C14
_cell_volume   92.68141370
_cell_formula_units_Z   14
loop_
 _symmetry_equiv_pos_site_id
 _symmetry_equiv_pos_as_xyz
  1  'x, y, z'
loop_
 _atom_site_type_symbol
 _atom_site_label
 _atom_site_symmetry_multiplicity
 _atom_site_fract_x
 _atom_site_fract_y
 _atom_site_fract_z
 _atom_site_occupancy
  C  C0  1  0.15126275  0.39389020  0.64704024  1
  C  C1  1  0.61390850  0.21208714  0.07198617  1
  C  C2  1  0.28910820  0.53758065  0.07167020  1
  C  C3  1  0.47298345  0.07294172  0.64706753  1
  C  C4  1  0.15847648  0.72107219  0.91374322  1
  C  C5  1  0.75660050  0.01231680  0.21535727  1
  C  C6  1  0.22004181  0.47509871  0.36116421  1
  C  C7  1  0.09066739  0.67970762  0.21520916  1
  C  C8  1  0.79825615  0.08013770  0.91444102  1
  C  C9  1  0.55211299  0.14212618  0.36128392  1
  C  C10  1  0.45581260  0.01359460  0.82506382  1
  C  C11  1  0.68379118  0.93227659  0.50623095  1
  C  C12  1  0.08983883  0.37850822  0.82513470  1
  C  C13  1  0.01286587  0.60708488  0.50625389  1
"
1053,1053,"# generated using pymatgen
data_C
_symmetry_space_group_name_H-M   'P 1'
_cell_length_a   2.46239000
_cell_length_b   5.92344739
_cell_length_c   6.40906000
_cell_angle_alpha   73.50611366
_cell_angle_beta   78.92787000
_cell_angle_gamma   78.01071081
_symmetry_Int_Tables_number   1
_chemical_formula_structural   C
_chemical_formula_sum   C14
_cell_volume   86.79260373
_cell_formula_units_Z   14
loop_
 _symmetry_equiv_pos_site_id
 _symmetry_equiv_pos_as_xyz
  1  'x, y, z'
loop_
 _atom_site_type_symbol
 _atom_site_label
 _atom_site_symmetry_multiplicity
 _atom_site_fract_x
 _atom_site_fract_y
 _atom_site_fract_z
 _atom_site_occupancy
  C  C0  1  0.27690481  0.75624023  0.66548215  1
  C  C1  1  0.25588330  0.98357936  0.48110703  1
  C  C2  1  0.96474570  0.69245523  0.35310191  1
  C  C3  1  0.80129063  0.20242926  0.16536605  1
  C  C4  1  0.64257232  0.67194600  0.01472353  1
  C  C5  1  0.44179886  0.60005982  0.49343536  1
  C  C6  1  0.11239305  0.60340719  0.14533606  1
  C  C7  1  0.72426791  0.72799147  0.79668197  1
  C  C8  1  0.91201536  0.22018124  0.92662435  1
  C  C9  1  0.83508451  0.95998561  0.34561279  1
  C  C10  1  0.45477049  0.24414964  0.81806772  1
  C  C11  1  0.20817284  0.32530167  0.22977131  1
  C  C12  1  0.53718638  0.32581047  0.57423670  1
  C  C13  1  0.12637992  0.23989451  0.48114646  1
"
1054,1054,"# generated using pymatgen
data_C
_symmetry_space_group_name_H-M   'P 1'
_cell_length_a   2.49422000
_cell_length_b   4.45502000
_cell_length_c   7.48467000
_cell_angle_alpha   96.42419000
_cell_angle_beta   89.99014000
_cell_angle_gamma   89.99471000
_symmetry_Int_Tables_number   1
_chemical_formula_structural   C
_chemical_formula_sum   C14
_cell_volume   82.64592218
_cell_formula_units_Z   14
loop_
 _symmetry_equiv_pos_site_id
 _symmetry_equiv_pos_as_xyz
  1  'x, y, z'
loop_
 _atom_site_type_symbol
 _atom_site_label
 _atom_site_symmetry_multiplicity
 _atom_site_fract_x
 _atom_site_fract_y
 _atom_site_fract_z
 _atom_site_occupancy
  C  C0  1  0.39909768  0.39722530  0.40071110  1
  C  C1  1  0.89925504  0.26753589  0.07772436  1
  C  C2  1  0.39872282  0.45049407  0.62788879  1
  C  C3  1  0.89939561  0.72463123  0.20167480  1
  C  C4  1  0.89921796  0.45158240  0.29468980  1
  C  C5  1  0.39883739  0.76907121  0.73624098  1
  C  C6  1  0.89872070  0.27282810  0.66050874  1
  C  C7  1  0.89942268  0.59393302  0.00687981  1
  C  C8  1  0.89902152  0.01892933  0.50890865  1
  C  C9  1  0.39929933  0.73920360  0.93417947  1
  C  C10  1  0.39936024  0.07339471  0.06186966  1
  C  C11  1  0.39910028  0.06191633  0.40843087  1
  C  C12  1  0.89877323  0.93080086  0.68806610  1
  C  C13  1  0.39936871  0.90472086  0.22767067  1
"
1055,1055,"# generated using pymatgen
data_C
_symmetry_space_group_name_H-M   'P 1'
_cell_length_a   2.44254000
_cell_length_b   5.94132531
_cell_length_c   6.45148000
_cell_angle_alpha   105.87608632
_cell_angle_beta   90.00000000
_cell_angle_gamma   101.80747097
_symmetry_Int_Tables_number   1
_chemical_formula_structural   C
_chemical_formula_sum   C14
_cell_volume   87.99081236
_cell_formula_units_Z   14
loop_
 _symmetry_equiv_pos_site_id
 _symmetry_equiv_pos_as_xyz
  1  'x, y, z'
loop_
 _atom_site_type_symbol
 _atom_site_label
 _atom_site_symmetry_multiplicity
 _atom_site_fract_x
 _atom_site_fract_y
 _atom_site_fract_z
 _atom_site_occupancy
  C  C0  1  0.72026651  0.32624388  0.67727459  1
  C  C1  1  0.14549561  0.17384757  0.94288256  1
  C  C2  1  0.37741861  0.64055523  0.96072919  1
  C  C3  1  0.71901298  0.32239491  0.28643917  1
  C  C4  1  0.47456293  0.83791475  0.43622116  1
  C  C5  1  0.95774021  0.80447639  0.30281845  1
  C  C6  1  0.44510749  0.77173898  0.79459980  1
  C  C7  1  0.59111639  0.06135728  0.61662546  1
  C  C8  1  0.90842674  0.70222892  0.09287839  1
  C  C9  1  0.57396100  0.02913869  0.83763315  1
  C  C10  1  0.37463864  0.63855938  0.56290259  1
  C  C11  1  0.24815105  0.37980991  0.82780111  1
  C  C12  1  0.79292785  0.47417836  0.51407904  1
  C  C13  1  0.19121918  0.26364795  0.17999274  1
"
1056,1056,"# generated using pymatgen
data_C
_symmetry_space_group_name_H-M   'P 1'
_cell_length_a   2.49210000
_cell_length_b   5.27699708
_cell_length_c   6.62925887
_cell_angle_alpha   71.88208408
_cell_angle_beta   90.04752876
_cell_angle_gamma   90.04170722
_symmetry_Int_Tables_number   1
_chemical_formula_structural   C
_chemical_formula_sum   C14
_cell_volume   82.85753213
_cell_formula_units_Z   14
loop_
 _symmetry_equiv_pos_site_id
 _symmetry_equiv_pos_as_xyz
  1  'x, y, z'
loop_
 _atom_site_type_symbol
 _atom_site_label
 _atom_site_symmetry_multiplicity
 _atom_site_fract_x
 _atom_site_fract_y
 _atom_site_fract_z
 _atom_site_occupancy
  C  C0  1  0.55137040  0.87608812  0.17444104  1
  C  C1  1  0.55142868  0.04335690  0.50327501  1
  C  C2  1  0.55050238  0.46404079  0.73096579  1
  C  C3  1  0.05157027  0.79660610  0.86083128  1
  C  C4  1  0.55129835  0.56250019  0.50496459  1
  C  C5  1  0.55229241  0.95834148  0.74637035  1
  C  C6  1  0.05134809  0.52990402  0.84031069  1
  C  C7  1  0.55087225  0.36223142  0.37753185  1
  C  C8  1  0.55029151  0.83617085  0.40576117  1
  C  C9  1  0.05038616  0.44262057  0.23255725  1
  C  C10  1  0.55146482  0.15584031  0.04687086  1
  C  C11  1  0.05178258  0.31410764  0.06136659  1
  C  C12  1  0.54976107  0.18117227  0.82158556  1
  C  C13  1  0.05049794  0.74778232  0.11161388  1
"
1057,1057,"# generated using pymatgen
data_C
_symmetry_space_group_name_H-M   'P 1'
_cell_length_a   2.44323000
_cell_length_b   4.24633000
_cell_length_c   8.67212708
_cell_angle_alpha   81.29158122
_cell_angle_beta   89.99546058
_cell_angle_gamma   89.99553000
_symmetry_Int_Tables_number   1
_chemical_formula_structural   C
_chemical_formula_sum   C14
_cell_volume   88.93402408
_cell_formula_units_Z   14
loop_
 _symmetry_equiv_pos_site_id
 _symmetry_equiv_pos_as_xyz
  1  'x, y, z'
loop_
 _atom_site_type_symbol
 _atom_site_label
 _atom_site_symmetry_multiplicity
 _atom_site_fract_x
 _atom_site_fract_y
 _atom_site_fract_z
 _atom_site_occupancy
  C  C0  1  0.16132817  0.44297982  0.28875316  1
  C  C1  1  0.16075163  0.54921160  0.11679530  1
  C  C2  1  0.15783469  0.63908642  0.61268724  1
  C  C3  1  0.65859896  0.05213661  0.85482215  1
  C  C4  1  0.66054624  0.59227134  0.04025958  1
  C  C5  1  0.66106864  0.57916014  0.35755947  1
  C  C6  1  0.15678476  0.99035983  0.57842945  1
  C  C7  1  0.65673149  0.14993870  0.57877047  1
  C  C8  1  0.65912623  0.69745894  0.86824718  1
  C  C9  1  0.16234845  0.08834030  0.30173791  1
  C  C10  1  0.15891946  0.56107983  0.79956142  1
  C  C11  1  0.65802601  0.50146103  0.54423914  1
  C  C12  1  0.66232404  0.92835346  0.30594906  1
  C  C13  1  0.15858742  0.21202298  0.85092617  1
"
